id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
"143930633",2022-12-05 16:06:26-03:00,2022-12-05,2022-12-05 19:06:26 UTC,Brasilia,"4054688",deadpetvet,,2022-12-08 11:11:13 UTC,2022-12-09 09:10:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/143930633,https://inaturalist-open-data.s3.amazonaws.com/photos/246930015/medium.jpg,,,,"1","0",false,"3","Avenida Presidente Carlos Luz, Belo Horizonte, MG, BR",-19.8721616667,-43.9765666667,"5",,,,"5",,open,false,,,Epiphyllum phyllanthus,Epiphyllum phyllanthus,Falsa-saborosa,Plantae,"191896"
"144062660",2010-04-17,2010-04-17,,America/Cuiaba,"405549",anschieber,anschieber,2022-12-10 09:39:36 UTC,2023-04-08 18:50:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144062660,https://inaturalist-open-data.s3.amazonaws.com/photos/247182649/medium.jpeg,,,,"2","0",false,"2",Parque Nacional da Chapada dos Guimarães,-15.4044333728,-55.8289139718,"209",,,,"209",,open,false,,,Arthrocereus spinosissimus,Arthrocereus spinosissimus,Mandacarim-espinhoso,Plantae,"437302"
"144182245",2009/07/05 10:54,2009-07-05,2009-07-05 13:54:00 UTC,Brasilia,"6372372",belgasantos,Leandro Belga,2022-12-11 21:57:59 UTC,2023-04-09 13:03:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144182245,https://inaturalist-open-data.s3.amazonaws.com/photos/247412736/medium.jpeg,,,,"1","0",false,,"Minas Gerais, BR",-19.3609996094,-43.7560410909,"207",,,,"30580",,obscured,true,,,Arthrocereus melanurus odorus,Arthrocereus melanurus odorus,,Plantae,"1463675"
"144182426",2009/07/05 10:57,2009-07-05,2009-07-05 13:57:00 UTC,Brasilia,"6372372",belgasantos,Leandro Belga,2022-12-11 22:00:01 UTC,2023-04-09 13:03:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144182426,https://inaturalist-open-data.s3.amazonaws.com/photos/247413317/medium.jpeg,,,,"2","0",false,,"Minas Gerais, BR",-19.3466460258,-43.766723276,"207",,,,"30580",,obscured,true,,,Arthrocereus melanurus odorus,Arthrocereus melanurus odorus,,Plantae,"1463675"
"144365492",2022/07/07 10:10,2022-07-07,2022-07-07 13:10:00 UTC,Brasilia,"6336431",fabiobabi,FabioBabi,2022-12-14 16:46:14 UTC,2023-06-29 18:52:39 UTC,research,,https://www.inaturalist.org/observations/144365492,https://static.inaturalist.org/photos/247759466/medium.jpeg,,,,"2","0",false,,"Brotas, SP, 17380-000, Brasil",-22.2862718,-48.1254401,"3397",,,,"3397",,open,false,,,Cochineal Nopal Cactus,Opuntia cochenillifera,cacto-palma,Plantae,"165876"
"144469421",2022-12-14 16:48:11,2022-12-14,2022-12-14 19:48:11 UTC,Brasilia,"425243",fabiobarata,Fabio Barata,2022-12-16 11:00:08 UTC,2022-12-17 23:22:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144469421,https://inaturalist-open-data.s3.amazonaws.com/photos/247959417/medium.jpeg,,,,"2","0",false,"2","Minas Gerais, BR",-16.9176008997,-42.8338613116,,,,,"30780",,obscured,true,gps,gps,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"144818200",2022-09-24 13:14:40-03:00,2022-09-24,2022-09-24 16:14:40 UTC,Brasilia,"6390382",andre775,Andre Costa,2022-12-21 23:00:56 UTC,2023-02-04 17:32:51 UTC,research,,https://www.inaturalist.org/observations/144818200,https://static.inaturalist.org/photos/248639344/medium.jpg,,,,"2","0",false,"3","Parque Nacional da Serra do Cipó, Jaboticatubas, MG, BR",-19.3779133333,-43.5700383333,"4",,,,"4",,open,false,,,Pilosocereus aurisetus,Pilosocereus aurisetus,Facheiro-da-serra,Plantae,"442087"
"144894516",2022-11-12 14:02:27,2022-11-12,2022-11-12 17:02:27 UTC,Brasilia,"5287348",driftermatt,,2022-12-23 02:50:42 UTC,2023-04-08 18:46:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144894516,https://inaturalist-open-data.s3.amazonaws.com/photos/248790734/medium.jpeg,,,,"3","0",false,"2","Arcos - State of Minas Gerais, 35588-000, Brazil",-20.2975194444,-45.6021333333,,,,,,,open,false,gps,gps,Selenicereus setaceus,Selenicereus setaceus,Pitaya-tiú,Plantae,"1038929"
"145282141",2022-12-28 16:38:29,2022-12-28,2022-12-28 19:38:29 UTC,Brasilia,"4444500",dayvson_costa,Dayvson Costa,2022-12-28 20:04:13 UTC,2023-03-15 01:05:50 UTC,research,,https://www.inaturalist.org/observations/145282141,https://static.inaturalist.org/photos/249536261/medium.jpeg,,,,"3","0",false,"2","Diamantina, MG, 39100-000, Brasil",-18.2706319722,-43.5548209722,,,,,,,open,false,gps,gps,Discocactus placentiformis,Discocactus placentiformis,,Plantae,"191674"
"146619254",2023-01-11 07:08:38,2023-01-11,2023-01-11 10:08:38 UTC,Brasilia,"3499629",afonsocarlos,Afonso Carlos,2023-01-15 16:44:51 UTC,2023-01-16 16:19:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146619254,https://inaturalist-open-data.s3.amazonaws.com/photos/252114366/medium.jpeg,,,,"3","0",false,"2","Minas Gerais, BR",-16.8594562053,-43.1179603897,"2076",,,,"30780",,obscured,true,gps,gps,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"146622886",2023-01-11 07:06:43,2023-01-11,2023-01-11 10:06:43 UTC,Brasilia,"4231186",luiz_alberto_santos,Luiz Alberto Santos,2023-01-15 17:33:58 UTC,2023-01-16 17:42:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146622886,https://inaturalist-open-data.s3.amazonaws.com/photos/252121258/medium.jpeg,,,,"3","0",false,"2","Minas Gerais, BR",-16.8683426867,-43.1505504878,"2076",,,,"30780",,obscured,true,gps,gps,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"146646744",2023-01-11 10:08:27,2023-01-11,2023-01-11 13:08:27 UTC,Brasilia,"2483136",eduardoaugustoferreira,Eduardo Augusto Ferreira,2023-01-15 23:03:31 UTC,2023-01-16 15:33:59 UTC,research,,https://www.inaturalist.org/observations/146646744,https://static.inaturalist.org/photos/252168610/medium.jpeg,,,,"2","0",false,"2","Botumirim, MG, 39596-000, Brasil",-16.894306,-42.986904,,,,,,,open,false,gps,gps,Tuna-de-fruto-azul-costado,Cipocereus minensis leiocarpus,Tuna-de-fruto-azul-costado,Plantae,"1403399"
"146715263",2023-01-11 10:09:29,2023-01-11,2023-01-11 13:09:29 UTC,Brasilia,"3499629",afonsocarlos,Afonso Carlos,2023-01-16 21:31:46 UTC,2023-01-17 15:04:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146715263,https://inaturalist-open-data.s3.amazonaws.com/photos/252305866/medium.jpeg,,,,"2","0",false,"2",Botumirim,-16.8618527422,-43.010214977,"2076",,,,"2076",,open,false,gps,gps,Cipocereus minensis leiocarpus,Cipocereus minensis leiocarpus,Tuna-de-fruto-azul-costado,Plantae,"1403399"
"146715486",2023-01-11 07:05:16,2023-01-11,2023-01-11 10:05:16 UTC,Brasilia,"3499629",afonsocarlos,Afonso Carlos,2023-01-16 21:34:05 UTC,2023-03-14 23:31:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146715486,https://inaturalist-open-data.s3.amazonaws.com/photos/252305932/medium.jpeg,,,,"3","0",false,"2","Minas Gerais, BR",-16.9025968518,-43.1094317175,"2076",,,,"30780",,obscured,true,gps,gps,Discocactus pseudoinsignis,Discocactus pseudoinsignis,,Plantae,"191675"
"146770522",2021/10/30 06:47,2021-10-30,2021-10-30 09:47:00 UTC,Brasilia,"4204177",bruno_bertholino,Bruno Bertholino,2023-01-17 17:38:18 UTC,2023-04-03 21:41:14 UTC,research,,https://www.inaturalist.org/observations/146770522,https://static.inaturalist.org/photos/252414290/medium.jpg,,,,"2","0",false,,"Diamantina - MG, 39100-000, Brasil",-18.2159792792,-43.6304667412,"2882",,,,"2882",,open,false,,,Tuna-de-fruto-azul-costado,Cipocereus minensis leiocarpus,Tuna-de-fruto-azul-costado,Plantae,"1403399"
"146770523",2021/10/30 06:50,2021-10-30,2021-10-30 09:50:00 UTC,Brasilia,"4204177",bruno_bertholino,Bruno Bertholino,2023-01-17 17:38:19 UTC,2023-01-18 16:02:05 UTC,research,,https://www.inaturalist.org/observations/146770523,https://static.inaturalist.org/photos/252414294/medium.jpg,,,,"3","0",false,,"Diamantina - MG, 39100-000, Brasil",-18.2166003159,-43.6314940273,"488",,,,"488",,open,false,,,Tuna-de-fruto-azul-costado,Cipocereus minensis leiocarpus,Tuna-de-fruto-azul-costado,Plantae,"1403399"
"146782832",2017/12/30 11:21,2017-12-30,2017-12-30 13:21:00 UTC,Brasilia,"1282682",cernawsky,Ericson Cernawsky Igual,2023-01-17 21:20:03 UTC,2023-01-18 15:58:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146782832,https://inaturalist-open-data.s3.amazonaws.com/photos/252428369/medium.jpeg,,,,"2","0",false,,"Minas Gerais, BR",-15.0338404292,-44.3381287468,,,,,"30913",,obscured,true,,,Jamacaru-lanoso,Pilosocereus densiareolatus,Jamacaru-lanoso,Plantae,"442092"
"146802914",2023/01/09 14:51,2023-01-09,2023-01-09 17:51:00 UTC,Brasilia,"3154854",paulogcarvalho,Paulo Gonçalves Carvalho,2023-01-18 03:35:54 UTC,2023-04-08 18:39:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146802914,https://inaturalist-open-data.s3.amazonaws.com/photos/252478492/medium.jpeg,,,Sugestão iNat,"3","0",false,,"São Gonçalo do Rio das Pedras, Serro - MG, 39150-000, Brasil",-18.4156749179,-43.494367666,"16",,,,"16",,open,false,,,Pitaya-tiú,Selenicereus setaceus,Pitaya-tiú,Plantae,"1038929"
"146843481",2023-01-18 10:48:57-03:00,2023-01-18,2023-01-18 13:48:57 UTC,Brasilia,"1701213",sintropepe,Giuseppe Cortizo,2023-01-18 19:52:48 UTC,2023-01-22 01:41:28 UTC,research,,https://www.inaturalist.org/observations/146843481,https://static.inaturalist.org/photos/252558047/medium.jpg,,,,"3","0",false,"3","Minas Gerais, BR",-16.6665221841,-42.948056349,"6",,,,"30795",,obscured,true,,,Jamacaru-peludo,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"146871443",2020/05/03 01:46,2020-05-03,2020-05-03 04:46:00 UTC,Brasilia,"4164244",ronaldo_g_lebowski,Ronaldo Garcia,2023-01-19 04:48:51 UTC,2023-01-19 22:58:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146871443,https://inaturalist-open-data.s3.amazonaws.com/photos/252612838/medium.jpg,,,,"3","0",false,,"Diamantina, MG, 39100-000, Brasil",-18.2441852,-43.598022,"2882",,,,"2882",,open,false,,,Cipocereus minensis leiocarpus,Cipocereus minensis leiocarpus,Tuna-de-fruto-azul-costado,Plantae,"1403399"
"146892519",2023-01-18 10:51:34,2023-01-18,2023-01-18 13:51:34 UTC,Brasilia,"3017398",saadsintropia,Matheus Saad Machado,2023-01-19 15:16:34 UTC,2023-02-24 16:06:37 UTC,research,,https://www.inaturalist.org/observations/146892519,https://static.inaturalist.org/photos/252655784/medium.jpeg,,,,"3","0",false,"2","Minas Gerais, BR",-16.7779336365,-42.826295012,,,,,"30795",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"147294027",2023-01-24 09:34:45,2023-01-24,2023-01-24 12:34:45 UTC,Brasilia,"4530087",tiagogodinho,Tiago de Oliveira Godinho,2023-01-24 23:05:15 UTC,2023-01-25 20:39:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147294027,https://inaturalist-open-data.s3.amazonaws.com/photos/253428565/medium.jpeg,,,,"2","0",false,"2","Bocaiúva, MG, 39390-000, Brasil",-17.8951759722,-43.7683639722,,,,,,,open,false,,,Tuna-de-fruto-azul-costado,Cipocereus minensis leiocarpus,Tuna-de-fruto-azul-costado,Plantae,"1403399"
"147630302",2022/07/01 12:20 PM,2022-07-01,2022-07-01 15:20:00 UTC,Brasilia,"443108",mrtnlowr,Martin Lowry,2023-01-29 18:00:39 UTC,2023-03-18 11:02:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147630302,https://inaturalist-open-data.s3.amazonaws.com/photos/254065724/medium.jpg,,"2022 Bahia & Minas Gerais, LM1352",*ssp. aurisetus*,"3","0",false,,"Diamantina - State of Minas Gerais, 39100-000, Brazil",-18.2852919372,-43.7677854233,"99",,,,"99",,open,false,,,Pilosocereus aurisetus,Pilosocereus aurisetus,Facheiro-da-serra,Plantae,"442087"
"147735570",2023-01-30 10:01:28,2023-01-30,2023-01-30 13:01:28 UTC,Brasilia,"6422828",nonato_silva,Antonio Silva,2023-01-31 01:38:05 UTC,2023-03-13 14:49:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147735570,https://inaturalist-open-data.s3.amazonaws.com/photos/254267666/medium.jpeg,,,,"1","0",false,"2","5-25 - QR 504 - Samambaia Sul, Brasília - DF, 72310-700, Brasil",-15.8845916997,-48.0786942,,,,,,,open,false,gps,gps,Barbados gooseberry,Pereskia aculeata,ora-pro-nóbis,Plantae,"166500"
"148079031",2022/07/24 12:19 PM,2022-07-24,2022-07-24 15:19:00 UTC,Brasilia,"5543023",dylanzoller,,2023-02-05 05:57:40 UTC,2023-02-06 17:46:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148079031,https://inaturalist-open-data.s3.amazonaws.com/photos/254930001/medium.jpg,,,,"2","0",false,,"Minas Gerais, BR",-18.1069456466,-43.5487728438,"6",,,,"30683",obscured,obscured,true,,,Uebelmannia pectinifera pectinifera,Uebelmannia pectinifera pectinifera,,Plantae,"182408"
"148079259",2022/07/25 8:26 AM,2022-07-25,2022-07-25 11:26:00 UTC,Brasilia,"5543023",dylanzoller,,2023-02-05 06:02:15 UTC,2023-03-14 23:30:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148079259,https://inaturalist-open-data.s3.amazonaws.com/photos/254930317/medium.jpg,,,,"3","0",false,,"Minas Gerais, BR",-16.5010498185,-42.8308184899,"6",,,,"30810",obscured,obscured,true,,,Discocactus pseudoinsignis,Discocactus pseudoinsignis,,Plantae,"191675"
"148080391",2022/07/23 12:36 PM,2022-07-23,2022-07-23 15:36:00 UTC,Brasilia,"5543023",dylanzoller,,2023-02-05 06:25:22 UTC,2023-03-14 23:30:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148080391,https://inaturalist-open-data.s3.amazonaws.com/photos/254932486/medium.jpg,,,,"2","0",false,,"Minas Gerais, BR",-18.3601864821,-43.7356047538,"6",,,,"30666",obscured,open,true,,,Discocactus placentiformis,Discocactus placentiformis,,Plantae,"191674"
"148080756",2022/07/25 8:23 AM,2022-07-25,2022-07-25 11:23:00 UTC,Brasilia,"5543023",dylanzoller,,2023-02-05 06:33:56 UTC,2023-04-08 18:29:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148080756,https://inaturalist-open-data.s3.amazonaws.com/photos/254933016/medium.jpg,,,,"2","0",false,,"Minas Gerais, BR",-16.4920532348,-42.9839947992,"4",,,,"30810",obscured,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"148080840",2022/07/25 8:47 AM,2022-07-25,2022-07-25 11:47:00 UTC,Brasilia,"5543023",dylanzoller,,2023-02-05 06:36:12 UTC,2023-02-05 10:43:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148080840,https://inaturalist-open-data.s3.amazonaws.com/photos/254933252/medium.jpg,,,,"1","0",false,,"Minas Gerais, BR",-16.4118116268,-42.9159545557,"4",,,,"30810",obscured,obscured,true,,,Micranthocereus auriazureus,Micranthocereus auriazureus,,Plantae,"185883"
"148099804",2023/01/24 11:09,2023-01-24,2023-01-24 14:09:00 UTC,Brasilia,"3832842",nadjasimbera,Nadja Simbera Hemetrio,2023-02-05 14:23:34 UTC,2023-02-07 00:02:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148099804,https://inaturalist-open-data.s3.amazonaws.com/photos/254969947/medium.jpg,,carlosalbertoferreirajnior,,"3","0",false,,"Minas Gerais, BR",-18.2619016656,-43.6351708294,,,,,"30666",,obscured,true,,,Uebelmannia pectinifera flavispina,Uebelmannia pectinifera flavispina,,Plantae,"182610"
"148152203",2023-02-05 14:42:52,2023-02-05,2023-02-05 17:42:52 UTC,Brasilia,"5168543",pedrin362,,2023-02-06 02:33:22 UTC,2023-04-08 18:22:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148152203,https://inaturalist-open-data.s3.amazonaws.com/photos/255070187/medium.jpeg,,,,"3","0",false,"2","Diamantina, MG, 39100-000, Brasil",-18.1570749722,-43.600628,,,,,,,open,false,gps,gps,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"148212377",2023-02-06 18:27:12,2023-02-06,2023-02-06 21:27:12 UTC,Brasilia,"6192518",j521,j P,2023-02-06 23:25:34 UTC,2023-02-08 15:46:41 UTC,research,,https://www.inaturalist.org/observations/148212377,https://static.inaturalist.org/photos/255185185/medium.jpeg,,,,"2","0",false,"2",Asa Sul SQS 411 - Asa Sul,-15.8285996994,-47.9076004028,"344",,,,"344",,open,false,gps,gps,Rose Cactus,Pereskia grandifolia,Rosa-madeira,Plantae,"166501"
"148388836",2022/07/25 9:04 AM,2022-07-25,2022-07-25 12:04:00 UTC,Brasilia,"5543023",dylanzoller,,2023-02-09 16:22:30 UTC,2023-04-08 18:17:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148388836,https://inaturalist-open-data.s3.amazonaws.com/photos/255525064/medium.jpg,,,,"4","0",false,,"Minas Gerais, BR",-16.5346392559,-42.8843970825,"16",,,,"30810",obscured,obscured,true,,,Brasilicereus markgrafii,Brasilicereus markgrafii,,Plantae,"184557"
"148469711",2022-11-03 09:45:17,2022-11-03,2022-11-03 12:45:17 UTC,Brasilia,"5275229",evandro_machado,Evandro Luiz Mendonça Machado,2023-02-10 20:31:07 UTC,2023-03-14 23:27:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148469711,https://inaturalist-open-data.s3.amazonaws.com/photos/255682419/medium.jpeg,,,,"4","0",false,"2","Universidade Federal dos Vales do Jequitinhonha e Mucuri Rodovia MGT 367 - Km 583, nº 5000 Alto da Jacuba - Diamantina, MG, 39100-000, Brasil",-18.2026108997,-43.571682,,,,,,,open,false,gps,gps,Discocactus placentiformis,Discocactus placentiformis,,Plantae,"191674"
"148762475",Tue Feb 14 2023 12:04:16 GMT -0300 (GMT),2023-02-14,2023-02-14 15:04:16 UTC,Brasilia,"5354589",najualb,,2023-02-14 15:06:56 UTC,2023-02-15 18:27:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148762475,https://inaturalist-open-data.s3.amazonaws.com/photos/256238504/medium.jpeg,,,,"1","0",false,"333",Brasília,-15.655591011,-47.8573265076,"35",,,,"35",,open,false,,,Cola de caballo,Rhipsalis baccifera,Cacto-macarrão,Plantae,"119900"
"148910881",2023/02/11 9:17 AM,2023-02-11,2023-02-11 12:17:00 UTC,Brasilia,"231737",deboas,Ben P,2023-02-16 17:50:14 UTC,2023-02-17 14:45:59 UTC,research,CC0,https://www.inaturalist.org/observations/148910881,https://inaturalist-open-data.s3.amazonaws.com/photos/256518321/medium.jpeg,,,,"3","0",false,,"Minas Gerais, BR",-17.1930489001,-43.0113305609,"10",,,,"30764",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"148910884",2023/02/11 9:41 AM,2023-02-11,2023-02-11 12:41:00 UTC,Brasilia,"231737",deboas,Ben P,2023-02-16 17:50:18 UTC,2023-03-14 23:21:32 UTC,research,CC0,https://www.inaturalist.org/observations/148910884,https://inaturalist-open-data.s3.amazonaws.com/photos/256518333/medium.jpg,,,,"4","0",false,,"Minas Gerais, BR",-17.0231220516,-43.0767133889,"5",,,,"30764",,obscured,true,,,Discocactus pseudoinsignis,Discocactus pseudoinsignis,,Plantae,"191675"
"148913678",2023/02/11 5:34 PM,2023-02-11,2023-02-11 20:34:00 UTC,Brasilia,"231737",deboas,Ben P,2023-02-16 18:33:43 UTC,2023-02-24 20:23:49 UTC,research,CC0,https://www.inaturalist.org/observations/148913678,https://inaturalist-open-data.s3.amazonaws.com/photos/256523819/medium.jpeg,,,,"2","0",false,,"Botumirim - State of Minas Gerais, 39596-000, Brazil",-17.1313694444,-43.0865361111,"10",,,,"10",,open,false,,,Cipocereus minensis leiocarpus,Cipocereus minensis leiocarpus,Tuna-de-fruto-azul-costado,Plantae,"1403399"
"148971214",2023/02/14 9:12 AM,2023-02-14,2023-02-14 12:12:00 UTC,Brasilia,"231737",deboas,Ben P,2023-02-17 15:17:49 UTC,2023-04-08 18:19:24 UTC,research,CC0,https://www.inaturalist.org/observations/148971214,https://inaturalist-open-data.s3.amazonaws.com/photos/256629592/medium.jpeg,,,,"3","0",false,,"Minas Gerais, BR",-16.8581563407,-43.1826343003,"5",,,,"30780",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"149320783",2023/02/18 7:37 AM,2023-02-18,2023-02-18 10:37:00 UTC,Brasilia,"231737",deboas,Ben P,2023-02-21 14:03:45 UTC,2023-02-21 15:52:10 UTC,research,CC0,https://www.inaturalist.org/observations/149320783,https://inaturalist-open-data.s3.amazonaws.com/photos/257278105/medium.jpeg,,,,"2","0",false,,"Minas Gerais, BR",-16.8098718202,-43.1693363729,"5",,,,"30780",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"149348271",2019/06/11 07:27,2019-06-11,2019-06-11 10:27:00 UTC,Brasilia,"1414134",daniesser,,2023-02-21 20:22:08 UTC,2023-03-14 23:21:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149348271,https://inaturalist-open-data.s3.amazonaws.com/photos/257333114/medium.jpg,,,Discocactus pseudoinsignis,"3","0",false,,"Minas Gerais, BR",-16.9276885304,-42.849717755,"4000",,,,"30780",,obscured,true,,,Discocactus pseudoinsignis,Discocactus pseudoinsignis,,Plantae,"191675"
"149409380",2023-02-19 16:23:35,2023-02-19,2023-02-19 19:23:35 UTC,America/Fortaleza,"6469926",adassa2,Adassa Nisânia,2023-02-22 16:12:11 UTC,2023-03-23 15:47:31 UTC,research,,https://www.inaturalist.org/observations/149409380,https://static.inaturalist.org/photos/257452740/medium.jpeg,,,,"2","0",false,"2",Açude de Beneditinos,-5.44266109,-42.3650592193,"211",,,,"211",,open,false,gps,gps,Xiquexique gounellei,Xiquexique gounellei,Xique-xique,Plantae,"1342065"
"150146810",2023/02/06 01:33,2023-02-06,2023-02-06 05:33:00 UTC,America/Cuiaba,"1377941",arturcuca_avisteiali,Artur Luiz,2023-03-03 19:12:54 UTC,2023-04-12 23:36:44 UTC,research,,https://www.inaturalist.org/observations/150146810,https://static.inaturalist.org/photos/258841013/medium.jpg,,,,"4","0",false,,"Chapada dos Guimarães, MT, Brasil",-15.46208,-55.7483937,"3560",,,,"3560",,open,false,,,Arthrocereus spinosissimus,Arthrocereus spinosissimus,Mandacarim-espinhoso,Plantae,"437302"
"150337762",2023-02-24,2023-02-24,,Brasilia,"6527130",claudioconsonni,,2023-03-05 20:06:27 UTC,2023-03-05 22:44:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150337762,https://inaturalist-open-data.s3.amazonaws.com/photos/259208503/medium.jpeg,,,,"1","0",false,"2","Lagamar, MG, 38785-000, Brasil",-18.2490342103,-46.759744361,"1166",,,,"1166",,open,false,gps,gps,Epiphyllum phyllanthus,Epiphyllum phyllanthus,Falsa-saborosa,Plantae,"191896"
"150657812",2022-10-15 11:01:22,2022-10-15,2022-10-15 14:01:22 UTC,Brasilia,"6559768",itallok,Agente Itallo,2023-03-09 15:19:38 UTC,2023-04-08 18:11:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150657812,https://inaturalist-open-data.s3.amazonaws.com/photos/259826168/medium.jpeg,,,Cipocereus minensis,"2","0",false,"2","Grão Mogol, MG, 39570-000, Brasil",-16.5619269046,-42.8922044858,"9",,,,"9",,open,false,gps,gps,Tuna-de-fruto-azul-costado,Cipocereus minensis leiocarpus,Tuna-de-fruto-azul-costado,Plantae,"1403399"
"150658781",2022-10-09 10:36:27,2022-10-09,2022-10-09 13:36:27 UTC,Brasilia,"6559768",itallok,Agente Itallo,2023-03-09 15:30:39 UTC,2023-03-30 15:12:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150658781,https://inaturalist-open-data.s3.amazonaws.com/photos/259827961/medium.jpeg,,,Discocactus placentiformis,"3","0",false,"2","Grão Mogol, MG, 39570-000, Brasil",-16.5606245585,-42.8435954944,"8",,,,"8",,open,false,,,Discocactus placentiformis,Discocactus placentiformis,,Plantae,"191674"
"150658893",2022-09-22 17:29:13,2022-09-22,2022-09-22 20:29:13 UTC,Brasilia,"6559768",itallok,Agente Itallo,2023-03-09 15:32:23 UTC,2023-04-08 18:11:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150658893,https://inaturalist-open-data.s3.amazonaws.com/photos/259828193/medium.jpeg,,,Micranthocereus auri azureus,"3","0",false,"2","Minas Gerais, BR",-16.4216023556,-42.9260334954,"5",,,,"30810",,obscured,true,,,Micranthocereus auriazureus,Micranthocereus auriazureus,,Plantae,"185883"
"150659887",2022-04-07 08:23:33,2022-04-07,2022-04-07 11:23:33 UTC,Brasilia,"6559768",itallok,Agente Itallo,2023-03-09 15:42:27 UTC,2023-04-08 18:12:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150659887,https://inaturalist-open-data.s3.amazonaws.com/photos/259829450/medium.jpeg,,,Arrojadoa eriocaulis,"4","0",false,"2","Minas Gerais, BR",-16.4183573267,-42.9165760773,"8",,,,"30810",,obscured,true,gps,gps,Arrojadoa eriocaulis,Arrojadoa eriocaulis,,Plantae,"189483"
"150730013",2023-03-10 10:38:04-03:00,2023-03-10,2023-03-10 13:38:04 UTC,Brasilia,"5187379",volmirpichek,,2023-03-10 13:38:10 UTC,2023-03-15 22:22:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150730013,https://inaturalist-open-data.s3.amazonaws.com/photos/259963210/medium.jpg,,,,"2","0",false,"3","Rua do Bancário, Uberlândia, MG, BR",-18.939611716,-48.3120720041,"11",,,,"11",,open,false,,,Rose Cactus,Pereskia grandifolia,Rosa-madeira,Plantae,"166501"
